Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Electricity cost,Total cost / 12000 miles,Euro Standard,Noise Level dB(A),Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],,,,,,,
PORSCHE,911,Targa GTS PDK,A7,2981,Petrol,,,,,11.2,7.3,8.7,25.2,38.7,32.5,196,"£2,014",,"£2,014",6,71.0,382,45,25,,,,,,,,,
PORSCHE,911 (991 II),Carrera 4 Cabriolet,M7,2981,Petrol,,,,,12.4,6.9,8.9,22.8,40.9,31.7,206,"£2,065",,"£2,065",6,75.0,230,44,34,,,,,,,,,
PORSCHE,911 (991 II),Carrera 4 Coupé,M7,2981,Petrol,,,,,12.2,6.7,8.7,23.2,42.2,32.5,201,"£2,014",,"£2,014",6,75.0,230,44,34,,,,,,,,,
PORSCHE,911 (991 II),Carrera 4S Cabriolet,M7,2981,Petrol,,,,,12.6,6.8,9.0,22.4,41.5,31.4,208,"£2,085",,"£2,085",6,75.0,239,41,19,,,,,,,,,
PORSCHE,911 (991 II),Carrera 4S Coupé,M7,2981,Petrol,,,,,12.4,6.8,8.9,22.8,41.5,31.7,204,"£2,065",,"£2,065",6,75.0,239,41,19,,,,,,,,,
PORSCHE,911 (991 II),Carrera Cabriolet,M7,2981,Petrol,,,,,11.9,6.5,8.5,23.7,43.5,33.2,195,"£1,972",,"£1,972",6,75.0,263,41,28,,,,,,,,,
PORSCHE,911 (991 II),Carrera S Cabriolet,M7,2981,Petrol,,,,,12.3,6.7,8.8,23.0,42.2,32.1,202,"£2,039",,"£2,039",6,75.0,239,41,19,,,,,,,,,
PORSCHE,911 (991 II),Carrera S Coupé,M7,2981,Petrol,,,,,12.2,6.6,8.7,23.2,42.8,32.5,199,"£2,014",,"£2,014",6,75.0,239,41,19,,,,,,,,,
PORSCHE,911 (991 II),Targa 4,M7,2981,Petrol,,,,,12.4,6.9,8.9,22.8,40.9,31.7,206,"£2,065",,"£2,065",6,75.0,230,44,34,,,,,,,,,
PORSCHE,911 (991 II),Targa 4S,M7,2981,Petrol,,,,,12.6,6.8,9.0,22.4,41.5,31.4,208,"£2,085",,"£2,085",6,75.0,239,41,19,,,,,,,,,
PORSCHE,911 (991 II),Turbo Cabriolet PDK,A7,3800,Petrol,,,,,12.1,7.6,9.3,23.3,37.2,30.4,216,"£2,153",,"£2,153",6,73.0,263,55,28,,,,,,,,,
PORSCHE,911 (991 II),Turbo Coupé PDK,A7,3800,Petrol,,,,,11.8,7.5,9.1,23.9,37.7,31.0,212,"£2,112",,"£2,112",6,73.0,263,55,28,,,,,,,,,
PORSCHE,911 (991 II),Turbo S Cabriolet PDK,A7,3800,Petrol,,,,,12.1,7.6,9.3,23.3,37.2,30.4,216,"£2,153",,"£2,153",6,73.0,263,55,28,,,,,,,,,
PORSCHE,911 (991 II),Turbo S Coupé PDK,A7,3800,Petrol,,,,,11.8,7.5,9.1,23.9,37.7,31.0,212,"£2,112",,"£2,112",6,73.0,263,55,28,,,,,,,,,
PORSCHE,Macan,GTS,A7,2997,Petrol,,,,,11.6,7.6,9.0,24.4,37.2,31.4,212,"£2,085",,"£2,085",6,71.0,261,23,7,,,,,,,,,
PORSCHE,Macan,S,A7,2997,Petrol,,,,,11.4,7.4,8.8,24.8,38.2,32.1,207,"£2,039",,"£2,039",6,72.0,171,22,4,,,,,,,,,
PORSCHE,Macan,Turbo,A7,3604,Petrol,,,,,11.5,7.5,8.9,24.6,37.7,31.7,208,"£2,065",,"£2,065",6,74.0,246,26,4,,,,,,,,,
PORSCHE,Macan,Turbo with Performance Package PDK,A7,3604,Petrol,,,,,12.3,7.7,9.4,23.0,36.7,30.1,217,"£2,175",,"£2,175",6,74.0,281,20,9,,,,,,,,,
PORSCHE,Panamera,Turbo Executive PDK,A8,3996,Petrol,,,,,12.9,7.3,9.4,21.9,38.7,30.1,215,"£2,175",,"£2,175",6,72.0,128,52,49,,,,,,,,,
PORSCHE,Panamera,Turbo PDK,A8,3996,Petrol,,,,,12.8,7.2,9.3,22.1,39.2,30.4,212,"£2,153",,"£2,153",6,72.0,128,52,49,,,,,,,,,
SUBARU,"Forester AWD, From 2015 MY",2.0i XT Lineartronic,CVT,1998,Petrol,,,,,11.2,7.0,8.5,25.2,40.4,33.2,197,"£1,972",,"£1,972",6,69.2,98,37,7,,,,,,,,,
TOYOTA,"GT86, MY2016",2.0 Boxer D-4S Manual with 18'' wheels,6MT,1998,Petrol,,,,,10.9,6.4,8.1,25.9,44.1,34.9,192,"£1,876",,"£1,876",6,73.0,554,72,14,,,,,,,,,
VOLKSWAGEN C.V.,Caravelle SE Short Wheelbase,2.0 TSI 150PS BMT,M6,1968,Petrol,,,,,12.3,7.5,9.2,23.0,37.7,30.7,210,"£2,132",,"£2,132",6,74.0,438,46,40,,,,,,,,,
VOLKSWAGEN C.V.,Caravelle SE Short Wheelbase,2.0 TSI 204PS 7speed DSG BMT,D7,1968,Petrol,,,,,11.6,7.5,9.0,24.4,37.7,31.4,206,"£2,085",,"£2,085",6,72.0,446,61,45,,,,,,,,,
AUDI,A8,6.3 FSI W12 quattro 500PS LWB Stop-Start 8speed Tiptronic 19'' wheels,QA8,6299,Petrol,,,,,15.3,8.4,11.0,18.5,33.6,25.7,254,"£2,547",,"£2,547",6,71.0,557,48,35,,,,,,,,,
AUDI,A8,6.3 FSI W12 quattro 500PS LWB Stop-Start 8speed Tiptronic 20'' wheels,QA8,6299,Petrol,,,,,15.3,8.4,11.0,18.5,33.6,25.7,254,"£2,547",,"£2,547",6,71.0,557,48,35,,,,,,,,,
AUDI,A8,S8 4.0 TFSI V8 quattro 605PS Stop-Start 8speed Tiptronic 21'' wheels,QA8,3993,Petrol,,,,,13.7,7.9,10.0,20.6,35.8,28.2,231,"£2,321",,"£2,321",6,71.0,570,75,36,,,,,,,,,
BENTLEY MOTORS,Continental,GT V8 ,QA8,3993,Petrol,,,,,15.5,7.7,10.6,18.2,36.7,26.7,246,"£2,452",,"£2,452",6,73.0,401,54,32,,,,,,,,,
BENTLEY MOTORS,Continental,GT V8 Convertible,QA8,3993,Petrol,,,,,15.9,8.0,10.9,17.8,35.3,25.9,254,"£2,528",,"£2,528",6,73.0,401,54,32,,,,,,,,,
BENTLEY MOTORS,Continental,GT V8 S,QA8,3993,Petrol,,,,,15.7,7.8,10.7,18.0,36.2,26.4,250,"£2,489",,"£2,489",6,73.0,401,54,32,,,,,,,,,
BENTLEY MOTORS,"Flying Spur, MY2015",Flying Spur V8,QA8,3993,Petrol,,,,,15.9,8.0,10.9,17.8,35.3,25.9,254,"£2,528",,"£2,528",6,70.0,401,54,32,,,,,,,,,
BENTLEY MOTORS,"Flying Spur, MY2017",Flying Spur V8 S,QA8,3993,Petrol,,,,,15.9,8.0,10.9,17.8,35.3,25.9,254,"£2,528",,"£2,528",6,70.0,401,54,32,,,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",M5,DCT7,4395,Petrol,,,,,13.9,7.6,9.9,20.3,37.2,28.5,231,"£2,297",,"£2,297",6,73.0,524,43,14,,,,,,,,,
BMW,"6 Series Convertible F12, From March 2011",M6,DCT7,4395,Petrol,,,,,14.2,7.9,10.3,19.9,35.8,27.4,239,"£2,389",,"£2,389",6,73.0,524,43,14,,,,,,,,,
BMW,"6 Series Coupé F13, From March 2011",M6,DCT7,4395,Petrol,,,,,13.9,7.6,9.9,20.3,37.2,28.5,231,"£2,297",,"£2,297",6,73.0,524,43,14,,,,,,,,,
BMW,"6 Series Gran Coupé F06 , From June 2012",M6 Gran Coupé,DCT7,4395,Petrol,,,,,13.9,7.6,9.9,20.3,37.2,28.5,231,"£2,297",,"£2,297",6,73.0,524,43,14,,,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive50i - mixed 19'' & 20'' tyres,A8,4395,Petrol,,,,,13.0,7.8,9.7,21.7,36.2,29.1,226,"£2,250",,"£2,250",6,71.0,117,27,44,,,,,,,,,
BMW,"X6 Series F16, From December 2014",X6 xDrive50i - 20'' tyres,A8,4395,Petrol,,,,,13.1,7.8,9.7,21.6,36.2,29.1,227,"£2,250",,"£2,250",6,71.0,117,27,44,,,,,,,,,
CHEVROLET,Camaro,6.2L V8 Coupé,8AT,6162,Petrol,,,,,17.0,7.7,11.1,16.6,36.7,25.4,252,"£2,577",,"£2,577",6,73.0,503,51,8,,,,,,,,,
CHRYSLER JEEP,"Jeep Cherokee, MY2017",3.2 Trailhawk 4x4,A9,3239,Petrol,,,,,13.3,8.3,10.1,21.2,34.0,28.0,236,"£2,338",,"£2,338",6,71.0,435,55,11,,,,,,,,,
FERRARI,All Models,California T with HELE (Stop/Start),M7,3855,Petrol,,,,,15.5,8.0,10.7,18.2,35.3,26.5,251,"£2,470",,"£2,470",6,73.0,439,49,28,,,,,,,,,
HYUNDAI,Genesis,3.8l V6,A8,3778,Petrol,,,,,15.0,8.4,10.8,18.8,33.6,26.2,247,"£2,499",,"£2,499",6,71.0,394,37,16,,,,,,,,,
INFINITI,"Q70 Euro6, 2016",Q70 3.7,A7,3696,Petrol,,,,,15.8,7.9,10.8,17.9,35.8,26.2,249,"£2,499",,"£2,499",6,69.2,168,25,31,,,,,,,,,
JAGUAR,"F-TYPE Manual RWD, 16MY",3.0L V6 (340PS) Supercharged Coupé & Convertible,6MT,2995,Petrol,,,,,13.5,7.6,9.8,20.9,37.2,28.8,234,"£2,273",,"£2,273",6,75.0,220,25,19,,,,,,,,,
JAGUAR,"F-TYPE R Automatic RWD, 16MY",5.0L V8 (550PS) Supercharged Coupé & Convertible,A8,5000,Petrol,,,,,15.3,8.0,10.7,18.5,35.3,26.4,255,"£2,480",,"£2,480",6,71.0,420,25,10,,,,,,,,,
JAGUAR,"F-TYPE S Manual RWD, 16MY",3.0L V6 (380PS) Supercharged Coupé & Convertible,6MT,2995,Petrol,,,,,13.5,7.6,9.8,20.9,37.2,28.8,234,"£2,273",,"£2,273",6,75.0,220,25,19,,,,,,,,,
LAND ROVER,Range Rover 16MY,3.0L V6 Supercharged (340PS & 380PS),A8-AWD,2995,Petrol,,,,,13.6,8.5,10.7,20.8,33.2,26.4,248,"£2,480",,"£2,480",6,72.0,151,19,10,,,,,,,,,
LAND ROVER,Range Rover Sport 16MY,3.0L V6 Supercharged (340PS & 380PS),A8-AWD,2995,Petrol,,,,,13.4,8.4,10.5,21.1,33.6,26.9,243,"£2,434",,"£2,434",6,74.0,177,21,9,,,,,,,,,
LEXUS,"RC F, MY2015",RC F,8AT,4969,Petrol,,,,,16.1,7.8,10.8,17.5,36.2,26.2,251,"£2,499",,"£2,499",6,70.0,242,40,10,,,,,,,,,
LEXUS,"RC F, MY2015",RC F Carbon,8AT,4969,Petrol,,,,,16.1,7.8,10.8,17.5,36.2,26.2,251,"£2,499",,"£2,499",6,70.0,242,40,10,,,,,,,,,
LOTUS,Evora,Evora 400 Auto,A6,3456,Petrol,,,,,14.5,7.3,9.9,19.5,38.7,28.5,230,"£2,297",,"£2,297",6,71.0,658,54,26,,,,,,,,,
LOTUS,Evora,Evora Sport 410 Auto,A6,3456,Petrol,,,,,14.7,7.2,10.0,19.2,39.2,28.3,232,"£2,313",,"£2,313",6,73.0,658,54,26,,,,,,,,,
LOTUS,Exige,Exige Sport 350,M6,3456,Petrol,,,,,14.5,7.6,10.1,19.5,37.2,28.0,235,"£2,338",,"£2,338",6,75.0,774,51,35,,,,,,,,,
LOTUS,Exige,Exige Sport 350 Roadster,M6,3456,Petrol,,,,,14.5,7.6,10.1,19.5,37.2,28.0,235,"£2,338",,"£2,338",6,75.0,774,51,35,,,,,,,,,
LOTUS,Exige,Exige Sport 380,M6,3456,Petrol,,,,,14.1,8.3,10.4,20.0,34.0,27.2,242,"£2,407",,"£2,407",6,73.0,662,49,28,,,,,,,,,
LOTUS,Exige,Exige Sport 380 Roadster,M6,3456,Petrol,,,,,14.1,8.3,10.4,20.0,34.0,27.2,242,"£2,407",,"£2,407",6,73.0,662,49,28,,,,,,,,,
MASERATI,Quattroporte,Quattroporte GTS,A8,3799,Petrol,,,,,15.6,7.9,10.7,18.1,35.8,26.4,250,"£2,480",,"£2,480",6,69.2,469,39,35,,,,,,,,,
McLaren,540C,Coupé (540 Ps) sports muffler,7SP. SSG,3799,Petrol,,,,,16.5,7.4,10.7,17.1,38.1,26.3,249,"£2,489",,"£2,489",6,74.0,370,45,37,,,,,,,,,
McLaren,540C,Coupé (540 Ps) standard muffler,7SP. SSG,3799,Petrol,,,,,16.5,7.4,10.7,17.1,38.1,26.3,249,"£2,489",,"£2,489",6,74.0,370,45,37,,,,,,,,,
McLaren,570GT,Coupé (570 Ps),7SP. SSG,3799,Petrol,,,,,16.5,7.4,10.7,17.2,38.4,26.6,249,"£2,461",,"£2,461",6,74.0,370,45,37,,,,,,,,,
McLaren,570S,Coupé (570 Ps) sports muffler,7SP. SSG,3799,Petrol,,,,,16.5,7.4,10.7,17.1,38.1,26.3,249,"£2,489",,"£2,489",6,74.0,370,45,37,,,,,,,,,
McLaren,570S,Coupé (570 Ps) standard muffler,7SP. SSG,3799,Petrol,,,,,16.5,7.4,10.7,17.1,38.1,26.3,249,"£2,489",,"£2,489",6,74.0,370,45,37,,,,,,,,,
MERCEDES-BENZ,"CLS Coupé, Model Year 2017",AMG CLS 63 S with 19'' rear wheels,A7,5461,Petrol,,,,,14.2,7.7,10.1,19.9,36.7,28.0,234,"£2,338",,"£2,338",6,74.0,295,74,54,,,,,,,,,
MERCEDES-BENZ,"CLS Shooting Brake, Model Year 2017",AMG CLS 63 S with 19'' rear wheels,A7,5461,Petrol,,,,,14.3,8.0,10.3,19.8,35.3,27.4,239,"£2,389",,"£2,389",6,74.0,295,74,54,,,,,,,,,
MERCEDES-BENZ,"S-Class Cabriolet, Model Year 2017",AMG S 63 with 19'' & 20'' rear wheels,A7,5461,Petrol,,,,,14.0,7.9,10.1,20.2,35.8,28.0,237,"£2,338",,"£2,338",6,73.0,155,52,33,,,,,,,,,
MERCEDES-BENZ,"S-Class Coupé, Model Year 2017",AMG S 63 with 19'' & 20'' rear wheels,A7,5461,Petrol,,,,,14.0,7.8,10.1,20.2,36.2,28.0,237,"£2,338",,"£2,338",6,74.0,155,52,33,,,,,,,,,
MERCEDES-BENZ,"S-Class Limousine, Model Year 2017",AMG S 63 4MATIC with 19'' rear wheels,A7,5461,Petrol,,,,,13.8,7.9,10.1,20.5,35.8,28.0,237,"£2,338",,"£2,338",6,74.0,154,52,30,,,,,,,,,
MERCEDES-BENZ,"S-Class Limousine, Model Year 2017",AMG S 63 4MATIC with 20'' rear wheels,A7,5461,Petrol,,,,,13.8,7.9,10.1,20.5,35.8,28.0,237,"£2,338",,"£2,338",6,74.0,154,52,30,,,,,,,,,
MERCEDES-BENZ,"SL, Model Year 2017",AMG SL 63 with 19'' rear wheels,A7,5461,Petrol,,,,,14.2,7.7,10.1,19.9,36.7,28.0,234,"£2,338",,"£2,338",6,74.0,295,74,54,,,,,,,,,
MERCEDES-BENZ,"SL, Model Year 2017",AMG SL 63 with 20'' rear wheels,A7,5461,Petrol,,,,,14.2,7.7,10.1,19.9,36.7,28.0,234,"£2,338",,"£2,338",6,74.0,295,74,54,,,,,,,,,
MORGAN MOTOR COMPANY,Roadster,V6 2000 2 Seat Convertible,MT,3721,Petrol,,,,,15.5,7.3,10.3,18.2,38.7,27.4,240,"£2,389",,"£2,389",6,75.0,545,39,14,,,,,,,,,
NISSAN,"370Z Euro6, 2016",3.7 V6 328ps,A7,3696,Petrol,,,,,7.8,10.5,13.2,36.2,26.9,21.4,245,"£3,059",,"£3,059",6,70.5,146,26,22,,,,,,,,,
NISSAN,"370Z Euro6, 2016",3.7 V6 328ps,M6,3696,Petrol,,,,,15.4,7.8,10.6,18.3,36.2,26.6,248,"£2,461",,"£2,461",6,70.5,210,19,39,,,,,,,,,
PORSCHE,Cayenne,GTS,A8,3604,Petrol,,,,,13.2,8.3,10.0,21.4,34.0,28.2,234,"£2,321",,"£2,321",6,74.0,288,36,11,,,,,,,,,
PORSCHE,Cayenne,S,A8,3604,Petrol,,,,,13.0,8.0,9.8,21.7,35.3,28.7,229,"£2,281",,"£2,281",6,75.0,335,45,19,,,,,,,,,
SUBARU,"WRX STI AWD, From 2015 MY",2.5i WRX STI Type UK,6MT,2457,Petrol,,,,,14.0,8.4,10.4,20.2,33.6,27.2,242,"£2,407",,"£2,407",6,72.8,297,27,26,,,,,,,,,
VAUXHALL,"Insignia 5 Door Hatchback, Model Year 2016","2.8i 325PS VXR SuperSport NAV 24v V6 Turbo 4x4 with 18'', 19'' and 20'' wheels",M6,2792,Petrol,,,,,15.2,7.9,10.6,18.6,35.8,26.6,244,"£2,461",,"£2,461",6,75.0,286,52,46,,,,,,,,,
ASTON MARTIN LAGONDA,"DB11, MY2017",Coupé,A8,5204,Petrol,,,,,16.6,8.5,11.4,17.0,33.2,24.8,265,"£2,640",,"£2,640",6,71.0,756,75,43,,,,,,,,,
ASTON MARTIN LAGONDA,"DB9 GT, MY2016",Coupé and Volante,A6,5935,Petrol,,,,,21.1,9.8,14.0,13.4,28.8,20.2,325,"£3,241",,"£3,241",6,72.0,237,52,31,,,,,,,,,
ASTON MARTIN LAGONDA,"Rapide S - all versions, MY2017",4 Door Sports,A8,5935,Petrol,,,,,19.5,9.1,12.9,14.5,31.0,21.9,300,"£2,989",,"£2,989",6,70.4,151,47,18,,,,,,,,,
ASTON MARTIN LAGONDA,"V12 Vantage S, 2017MY",Hatchback and Roadster,ASM  ,5935,Petrol,,,,,22.5,10.2,14.7,12.6,27.7,19.2,343,"£3,409",,"£3,409",6,74.0,271,47,23,,,,,,,,,
ASTON MARTIN LAGONDA,"V12 Vantage S, 2017MY",Hatchback and Roadster,M7,5935,Petrol,,,,,25.6,12.1,17.0,11.0,23.4,16.6,395,"£3,944",,"£3,944",6,73.0,777,53,48,,,,,,,,,
ASTON MARTIN LAGONDA,"V8 Vantage/V8 Vantage S/N430, MY2016",Hatchback and Roadster,ASM  ,4735,Petrol,,,,,19.0,9.2,12.8,14.9,30.7,22.1,296,"£2,962",,"£2,962",6,74.0,529,44,14,,,,,,,,,
ASTON MARTIN LAGONDA,"V8 Vantage/V8 Vantage S/N430, MY2016",Hatchback and Roadster,6MT,4735,Petrol,,,,,19.6,10.4,13.8,14.4,27.2,20.5,321,"£3,193",,"£3,193",6,75.0,588,50,37,,,,,,,,,
ASTON MARTIN LAGONDA,"Vanquish S, MY2017",Coupé and Volante,A8,5935,Petrol,,,,,19.6,9.3,13.1,14.4,30.4,21.6,302,"£3,031",,"£3,031",6,74.0,492,60,29,,,,,,,,,
ASTON MARTIN LAGONDA,"Vanquish Zagato, MY2017",Hatchback,A8,5935,Petrol,,,,,19.6,9.3,13.1,14.4,30.4,21.6,302,"£3,031",,"£3,031",6,74.0,492,60,29,,,,,,,,,
ASTON MARTIN LAGONDA,"Vanquish, MY2016",Coupé and Volante,A8,5935,Petrol,,,,,19.3,9.1,12.8,14.6,31.0,22.1,298,"£2,962",,"£2,962",6,73.0,132,43,42,,,,,,,,,
ASTON MARTIN LAGONDA,"Vantage GT12, MY2016",Hatchback,ASM  ,5935,Petrol,,,,,21.6,10.1,14.3,13.1,28.0,19.8,332,"£3,306",,"£3,306",6,72.5,587,50,52,,,,,,,,,
ASTON MARTIN LAGONDA,"Vantage GT8, MY2017",Hatchback,ASM  ,4735,Petrol,,,,,20.1,9.4,13.3,14.1,30.1,21.2,309,"£3,088",,"£3,088",6,74.3,858,52,50,,,,,,,,,
ASTON MARTIN LAGONDA,"Vantage GT8, MY2017",Hatchback,M6,4735,Petrol,,,,,19.3,10.5,13.7,14.6,26.9,20.6,319,"£3,178",,"£3,178",6,74.8,914,49,34,,,,,,,,,
AUDI,R8 Coupé,R8 V10 5.2 FSI 540PS  7speed S-tronic,QD7,5204,Petrol,,,,,16.7,8.4,11.4,16.9,33.6,24.8,272,"£2,640",,"£2,640",6,74.0,277,66,47,,,,,,,,,
AUDI,R8 Coupé,R8 V10 Plus 5.2 FSI 610PS 7speed S-tronic,QD7,5204,Petrol,,,,,17.5,9.3,12.3,16.1,30.4,23.0,287,"£2,846",,"£2,846",6,74.0,334,65,39,,,,,,,,,
AUDI,R8 Spyder,R8 V10 5.2 FSI 540PS 7speed S-tronic,QD7,5204,Petrol,,,,,17.0,8.7,11.7,16.6,32.5,24.1,277,"£2,716",,"£2,716",6,74.0,277,66,47,,,,,,,,,
BENTLEY MOTORS,"Bentayga, MY2017",Bentayga,QA8,5950,Petrol,,,,,19.0,9.6,13.1,14.9,29.4,21.6,296,"£3,031",,"£3,031",6,70.0,522,67,31,,,,,,,,,
BENTLEY MOTORS,"Bentayga, MY2018",Bentayga W12,QA8,5950,Petrol,,,,,19.0,9.6,13.1,14.9,29.4,21.6,296,"£3,031",,"£3,031",6,73.0,522,67,31,,,,,,,,,
BENTLEY MOTORS,Continental,GT V8 S Convertible,QA8,3993,Petrol,,,,,16.1,8.1,11.1,17.5,34.9,25.4,258,"£2,567",,"£2,567",6,73.0,401,54,32,,,,,,,,,
BENTLEY MOTORS,"Continental, MY2016",GT,QA8,5998,Petrol,,,,,21.9,9.8,14.2,12.9,28.8,19.9,330,"£3,290",,"£3,290",6,69.0,329,54,29,,,,,,,,,
BENTLEY MOTORS,"Continental, MY2016",GT Convertible,QA8,5998,Petrol,,,,,21.7,9.9,14.3,13.0,28.5,19.8,333,"£3,306",,"£3,306",6,69.0,329,54,29,,,,,,,,,
BENTLEY MOTORS,"Continental, MY2016",GT Speed,QA8,5998,Petrol,,,,,21.8,10.3,14.6,13.0,27.4,19.3,338,"£3,392",,"£3,392",6,73.0,329,54,29,,,,,,,,,
BENTLEY MOTORS,"Continental, MY2016",GT Speed Convertible,QA8,5998,Petrol,,,,,22.3,10.5,14.9,12.7,26.9,19.0,347,"£3,445",,"£3,445",6,73.0,329,54,29,,,,,,,,,
BENTLEY MOTORS,"Continental, MY2017",Supersports,QA8,5998,Petrol,,,,,24.3,10.7,15.7,11.6,26.4,18.0,358,"£3,637",,"£3,637",6,73.0,284,55,35,,,,,,,,,
BENTLEY MOTORS,"Continental, MY2017",Supersports Convertible,QA8,5998,Petrol,,,,,24.4,11.0,15.9,11.6,25.7,17.8,362,"£3,678",,"£3,678",6,73.0,284,55,35,,,,,,,,,
BENTLEY MOTORS,"Flying Spur, MY2017",Flying Spur W12,QA8,5998,Petrol,,,,,22.2,10.2,14.7,12.7,27.7,19.2,335,"£3,409",,"£3,409",6,70.0,454,51,35,,,,,,,,,
BENTLEY MOTORS,"Flying Spur, MY2017",Flying Spur W12 S,QA8,5998,Petrol,,,,,22.2,10.2,14.7,12.7,27.7,19.2,335,"£3,409",,"£3,409",6,70.0,454,51,35,,,,,,,,,
BENTLEY MOTORS,"Mulsanne, MY2017",Mulsanne,A8,6752,Petrol,,,,,23.4,10.1,15.0,12.1,28.0,18.8,342,"£3,482",,"£3,482",6,72.0,393,48,37,,,,,,,,,
BENTLEY MOTORS,"Mulsanne, MY2017",Mulsanne Extended Wheelbase,A8,6752,Petrol,,,,,23.4,10.1,15.0,12.1,28.0,18.8,342,"£3,482",,"£3,482",6,72.0,393,48,37,,,,,,,,,
BENTLEY MOTORS,"Mulsanne, MY2017",Mulsanne Speed,A8,6752,Petrol,,,,,23.4,10.1,15.0,12.1,28.0,18.8,342,"£3,482",,"£3,482",6,72.0,393,48,37,,,,,,,,,
BMW,"7 Series Saloon G12, From November 2016",760Li xDrive - 19'' & 20'' tyres,A8,6592,Petrol,,,,,18.4,9.6,12.8,15.4,29.4,22.1,294,"£2,962",,"£2,962",6,64.0,298,49,29,,,,,,,,,
BMW,"X5 M Series F85, From April 2015",X5 M,A8,4395,Petrol,,,,,14.7,9.0,11.1,19.2,31.4,25.4,258,"£2,577",,"£2,577",6,72.0,343,37,22,,,,,,,,,
BMW,"X6 M Series F86, From April 2015",X6 M,A8,4395,Petrol,,,,,14.7,9.0,11.1,19.2,31.4,25.4,258,"£2,577",,"£2,577",6,72.0,343,37,22,,,,,,,,,
CHEVROLET,Camaro,6.2L V8 Convertible,8AT,6162,Petrol,,,,,17.5,7.9,11.5,16.1,35.8,24.6,260,"£2,661",,"£2,661",6,73.0,503,51,8,,,,,,,,,
CHEVROLET,Camaro,6.2L V8 Convertible,6MT,6162,Petrol,,,,,18.3,9.0,12.5,15.4,31.4,22.6,285,"£2,897",,"£2,897",6,73.0,503,51,8,,,,,,,,,
CHEVROLET,Camaro,6.2L V8 Coupé,6MT,6162,Petrol,,,,,19.0,9.1,12.8,14.9,31.0,22.1,292,"£2,962",,"£2,962",6,73.0,503,51,8,,,,,,,,,
CHRYSLER JEEP,"Jeep Grand Cherokee, MY2016",6.4 SRT,A8,6417,Petrol,,,,,20.3,9.6,13.5,13.9,29.4,20.9,315,"£3,132",,"£3,132",6,72.0,515,47,38,,,,,,,,,
CHRYSLER JEEP,"Jeep Grand Cherokee, MY2017",6.4 3.70 axle ratio,A8,6417,Petrol,,,,,20.3,9.6,13.5,13.9,29.4,20.9,315,"£3,132",,"£3,132",6,72.0,515,47,38,,,,,,,,,
CHRYSLER JEEP,"Jeep Wrangler, MY 2016",3.6 4.10 axle ratio 2 door,M6,3604,Petrol,,,,,16.0,8.8,11.4,17.7,32.1,24.8,266,"£2,640",,"£2,640",6,76.0,655,26,3,,,,,,,,,
CHRYSLER JEEP,"Jeep Wrangler, MY2017",3.6 3.73 axle ratio 2 door,A5,3604,Petrol,,,,,15.6,8.8,11.3,18.1,32.1,25.0,259,"£2,618",,"£2,618",6,72.0,417,31,12,,,,,,,,,
CHRYSLER JEEP,"Jeep Wrangler, MY2017",3.6 3.73 axle ratio 4 door,A5,3604,Petrol,,,,,16.1,9.2,11.7,17.5,30.7,24.1,273,"£2,716",,"£2,716",6,72.0,417,31,12,,,,,,,,,
CHRYSLER JEEP,"Jeep Wrangler, MY2017",3.6 4.10 axle ratio 2 door,A5,3604,Petrol,,,,,15.8,9.2,11.6,17.9,30.7,24.4,266,"£2,683",,"£2,683",6,72.0,417,31,12,,,,,,,,,
CHRYSLER JEEP,"Jeep Wrangler, MY2017",3.6 4.10 axle ratio 4 door,A5,3604,Petrol,,,,,16.0,9.5,11.9,17.7,29.7,23.7,276,"£2,762",,"£2,762",6,72.0,417,31,12,,,,,,,,,
FERRARI,All Models,488 GTB with Stop Start,M7,3902,Petrol,,,,,16.6,8.4,11.4,17.0,33.6,24.8,260,"£2,640",,"£2,640",6,74.0,567,57,32,,,,,,,,,
FERRARI,All Models,488 GTB without Stop Start,M7,3902,Petrol,,,,,18.4,8.6,12.1,15.3,32.8,23.3,277,"£2,810",,"£2,810",6,74.0,508,54,31,,,,,,,,,
FERRARI,All Models,California T without HELE (Stop/Start),M7,3855,Petrol,,,,,17.8,8.2,11.7,15.9,34.4,24.1,273,"£2,716",,"£2,716",6,73.0,433,49,28,,,,,,,,,
FERRARI,All Models,F12 Tour de France,M7,6262,Petrol,,,,,22.1,11.6,15.4,12.8,24.4,18.3,360,"£3,577",,"£3,577",6,72.0,464,37,34,,,,,,,,,
FERRARI,All Models,F12 with HELE,M7,6262,Petrol,,,,,21.9,10.9,15.0,12.9,25.9,18.8,350,"£3,482",,"£3,482",6,74.0,234,37,32,,,,,,,,,
FERRARI,All Models,F12 without HELE,M7,6262,Petrol,,,,,24.9,11.3,16.3,11.3,25.0,17.3,380,"£3,784",,"£3,784",6,74.0,222,38,35,,,,,,,,,
